RADICADO,FECHA,HORA,CLASE,DIRECCIÓN,BARRIO,COMUNA,Nº VICTIMA PEATON,Nº VICTIMA ACOMPANANTE,Nº VICTIMAPASAJERO,Nº VICTIMA CONDUCTOR,Nº VICTIMA HERIDO,Nº VICTIMA MUERTO
"19,488",10/31/2019 12:00:00 AM,11:00:00 AM,Atropello,calle 16 # 13 - 31 al frente peluqueria,ESMERALDA,Urbana,0,0,1,0,1,0
"19,490",10/28/2019 12:00:00 AM,1:30:00 PM,Atropello,ESCOMBRERA SAN JUDAS,ESMERALDA,Rural,0,0,1,0,1,0
"19,484",10/21/2019 12:00:00 AM,9:33:00 PM,Choque,hatillo don matias km 36 + 500,ESMERALDA,Rural,0,0,0,0,0,0
"19,485",10/25/2019 12:00:00 AM,12:00:00 PM,Choque,AUT NORTE KM 20 + 800,ESMERALDA,Rural,0,0,0,0,0,0
"19,482",10/16/2019 12:00:00 AM,4:50:00 PM,Choque,VIA HATILLO PRADERA KM 1+800,ESMERALDA,Rural,0,0,0,0,0,0
"19,483",10/22/2019 12:00:00 AM,7:20:00 PM,Choque,hatillo pradera km 4 + 700,ESMERALDA,Rural,0,0,0,0,0,0
"19,481",10/22/2019 12:00:00 AM,11:40:00 AM,Choque,KM 7 + 89 VIA CONCEPCION BARBOSA,ESMERALDA,Rural,0,0,0,0,0,0
"19,478",10/14/2019 12:00:00 AM,7:20:00 PM,Choque,PRADERA HATILLO KM 7 + 800,ESMERALDA,Rural,0,0,0,0,0,0
"19,479",10/24/2019 12:00:00 AM,12:55:00 PM,Choque,cra 11# 15 09 frente al edificio doña catalina,PARQUE PRINCIPAL,Urbana,0,0,1,0,1,0
"19,480",10/24/2019 12:00:00 AM,1:00:00 PM,Volcamiento,CR 21 CALLE 14 TERPEL BOMBA,HOSPITAL,Urbana,0,0,0,1,1,0
"19,477",04/14/2019 12:00:00 AM,9:45:00 AM,Choque,CR 21 13 11,PAPELSA,Urbana,0,0,1,0,1,0
"19,474",10/15/2019 12:00:00 AM,7:00:00 PM,Choque,km 11 + 900 hatillo cisneros,ESMERALDA,Rural,0,0,0,0,0,0
"19,475",10/21/2019 12:00:00 AM,10:00:00 AM,Volcamiento,vereda la lomita,ESMERALDA,Rural,0,0,1,0,1,0
"19,476",10/16/2019 12:00:00 AM,12:50:00 PM,Volcamiento,VIA BARBOSA CONCEPCION,ESMERALDA,Rural,0,0,0,0,0,0
"19,469",10/14/2019 12:00:00 AM,6:50:00 PM,Volcamiento,vereda lajas,ESMERALDA,Rural,0,1,0,1,2,0
"19,470",10/15/2019 12:00:00 AM,6:00:00 PM,Choque,cra 14 calle 15 al frente de la alcaldia,ESMERALDA,Urbana,0,0,0,0,0,0
"19,471",10/14/2019 12:00:00 AM,6:50:00 PM,Choque,k7 + 800 vereda popalito,ESMERALDA,Rural,0,0,0,0,0,0
"19,472",10/13/2019 12:00:00 AM,3:00:00 PM,Choque,km11+900 via hatillo pradera doble calzada,ESMERALDA,Rural,0,0,1,1,2,0
"19,473",10/13/2019 12:00:00 AM,11:30:00 AM,Choque,CRA 17 # 09-04 INTERSECCION ZEUSS,ESMERALDA,Urbana,0,0,0,1,1,0
"19,466",10/15/2019 12:00:00 AM,4:00:00 PM,Atropello,PARQUE PRINCIPALCRA 15 # 17-20,ESMERALDA,Urbana,0,0,1,0,1,0
"19,467",10/14/2019 12:00:00 AM,12:30:00 PM,Choque,K6+500,ESMERALDA,Rural,0,0,0,1,1,0
"19,468",10/12/2019 12:00:00 AM,7:10:00 AM,Choque,KM 2 + 00 VEREDA CORRIENTES,ESMERALDA,Rural,0,0,0,0,0,0
"19,464",10/12/2019 12:00:00 AM,5:35:00 AM,Choque,cra 18 con calle # 16 09 interseccion rancho mingo,N/A,Rural,0,0,0,1,1,0
"19,465",10/12/2019 12:00:00 AM,11:50:00 AM,Choque,vereda yarumito k 13 carrera 15b # 157,ESMERALDA,Rural,0,0,0,0,0,0
"19,462",10/12/2019 12:00:00 AM,6:30:00 AM,Choque,km 1 + 700,ESMERALDA,Rural,0,0,0,2,2,0
"19,463",10/11/2019 12:00:00 AM,1:30:00 PM,Volcamiento,k4 via el eco vereda corrientes,ESMERALDA,Rural,0,0,0,1,1,0
"19,461",10/08/2019 12:00:00 AM,12:00:00 PM,Choque,km 9 + 600 hatillo,ESMERALDA,Rural,0,0,0,1,1,0
"19,460",10/07/2019 12:00:00 AM,10:20:00 AM,Choque,KM 36 + 500,ESMERALDA,Rural,0,0,0,0,0,0
"19,459",10/09/2019 12:00:00 AM,6:30:00 AM,Choque,CR 21 CL 13,PAPELSA,Urbana,0,0,0,0,0,0
"19,456",10/09/2019 12:00:00 AM,1:09:00 PM,Caida Ocupante,K29 VEREDA LA LOMITA # 1,ESMERALDA,Rural,0,0,1,0,1,0
"19,457",10/04/2019 12:00:00 AM,3:00:00 PM,Volcamiento,VIA BARBOSA GIRARDOTA K 2 + 100,HOSPITAL,Rural,0,0,0,1,1,0
"19,458",10/09/2019 12:00:00 AM,8:45:00 PM,Choque,k-19 +900 mts parque de las aguas,ESMERALDA,Rural,0,0,0,0,0,0
"19,454",10/04/2019 12:00:00 AM,8:00:00 PM,Volcamiento,vereda popalito,ESMERALDA,Rural,0,0,0,1,1,0
"19,453",10/07/2019 12:00:00 AM,6:00:00 AM,Volcamiento,km 20+200,ESMERALDA,Rural,0,0,1,1,2,0
"19,449",09/22/2019 12:00:00 AM,11:00:00 AM,Volcamiento,via barbosa la playa vereda la playa,ESMERALDA,Rural,0,0,0,1,1,0
"19,450",09/29/2019 12:00:00 AM,8:15:00 AM,Atropello,cll 16 con cr 15,ESMERALDA,Urbana,1,0,0,0,1,0
"19,451",09/30/2019 12:00:00 AM,3:15:00 PM,Volcamiento,PR 7+200,ESMERALDA,Rural,0,0,0,1,1,0
"19,452",10/03/2019 12:00:00 AM,10:00:00 AM,Volcamiento,via amaga fredonia,ESMERALDA,Rural,0,0,0,1,1,0
"19,445",09/30/2019 12:00:00 AM,5:00:00 AM,Choque,km 28+700 bello don matias,ESMERALDA,Rural,0,0,0,0,0,0
"19,446",09/23/2019 12:00:00 AM,10:30:00 PM,Choque,via barbosa cisneros km 12 + 000,ESMERALDA,Rural,0,0,0,0,0,0
"19,447",09/26/2019 12:00:00 AM,4:40:00 PM,Choque,HATILLO DON MATIAS KM 27+500,ESMERALDA,Rural,0,0,0,1,1,0
"19,448",09/26/2019 12:00:00 AM,7:30:00 PM,Choque,VIA BARBOSA MEDELLIN K 2 + 100 DOBLE CALZADA,ESMERALDA,Rural,0,0,0,0,0,0
"19,444",09/29/2019 12:00:00 AM,2:45:00 PM,Choque,AUTOPISTA NORTE KM 22+500,ESMERALDA,Rural,0,0,2,1,3,0
"19,441",09/27/2019 12:00:00 AM,3:16:00 PM,Choque,CL 11 17 25,PAPELSA,Urbana,0,0,0,0,0,0
"19,442",09/23/2019 12:00:00 AM,7:30:00 AM,Choque,VIA HATILLO DON MATIAS KM  26 + 500,ESMERALDA,Rural,0,0,0,0,0,0
"19,443",09/23/2019 12:00:00 AM,2:00:00 PM,Atropello,BELLO HATILLO KM 20 + 990,PARQUE PRINCIPAL,Rural,1,0,0,0,1,0
"19,436",09/21/2019 12:00:00 AM,2:20:00 PM,Volcamiento,K 2 + 500 LOS LAGOS,ESMERALDA,Rural,0,0,0,1,1,0
"19,437",09/22/2019 12:00:00 AM,8:40:00 PM,Volcamiento,K 4 VEREDA CORRIENTES,PAPELSA,Rural,0,0,1,0,1,0
"19,438",09/22/2019 12:00:00 AM,9:13:00 PM,Atropello,KM 10 + 700 MT RETORNO KYMBERLY,PAPELSA,Rural,1,0,0,1,2,0
"19,439",09/22/2019 12:00:00 AM,6:50:00 PM,Choque,CR 21 11 30 A UN LADO DE CAS,PAPELSA,Urbana,0,0,0,0,0,0
"19,440",09/24/2019 12:00:00 AM,8:00:00 AM,Choque,K 3 + 900 VEREDAD CORRIENTES,PAPELSA,Rural,0,0,0,0,0,0
"19,433",09/17/2019 12:00:00 AM,7:20:00 AM,Choque,VIA BARBOSA STO DOMINGO VEREDE LA CEJITA KM 18 + 000,PAPELSA,Rural,0,0,0,1,1,0
"19,434",09/18/2019 12:00:00 AM,2:00:00 PM,Choque,KM 2 + 200 VIA CONCEPCION BARBOSA,PAPELSA,Rural,0,0,0,0,0,0
"19,435",09/13/2019 12:00:00 AM,10:20:00 PM,Choque,KM 7 + 500 RUTA 25AN19,PAPELSA,Rural,0,0,0,2,2,0
"19,425",09/12/2019 12:00:00 AM,7:30:00 PM,Choque,KM 8 + 500 VIA HATILLO CISNEROS,ESMERALDA,Rural,1,0,0,0,1,0
"19,426",09/14/2019 12:00:00 AM,5:40:00 AM,Choque,KM 20 + 950 VIA HATILLO BELLO,ESMERALDA,Rural,0,0,0,2,2,0
"19,427",09/12/2019 12:00:00 AM,7:20:00 PM,Choque,DOBLE CALZADA KM 8 + 500,ESMERALDA,Rural,0,0,0,0,0,0
"19,428",09/17/2019 12:00:00 AM,4:00:00 PM,Choque,CL 12 C CON CR 6 BARRIO SAN RAFAEL,PAPELSA,Urbana,0,0,0,0,0,0
"19,429",09/16/2019 12:00:00 AM,7:17:00 PM,Choque,PR 07 + 400,PAPELSA,Rural,0,0,0,1,1,0
"19,430",09/16/2019 12:00:00 AM,3:30:00 PM,Volcamiento,VEREDA ISAZA HSVPR,PAPELSA,Rural,0,0,1,1,2,0
"19,431",09/17/2019 12:00:00 AM,11:30:00 AM,Choque,VIA BELLO DON MATIAS KM 29 + 200,PAPELSA,Rural,0,0,0,0,0,0
"19,432",09/13/2019 12:00:00 AM,5:15:00 PM,Atropello,AUTOPISTA NORTE KM 19 + 600,ESMERALDA,Rural,0,1,1,0,2,0
"19,422",09/12/2019 12:00:00 AM,5:30:00 AM,Volcamiento,VEREDA CORRIENTES,PAPELSA,Rural,0,0,1,1,2,0
"19,423",09/12/2019 12:00:00 AM,7:30:00 AM,Choque,PARQUEADERO INTERIOR DE PAPELSA,PAPELSA,Rural,0,0,0,0,0,0
"19,424",09/17/2019 12:00:00 AM,5:45:00 AM,Volcamiento,HATILLO HSVP BARBOSA,PAPELSA,Rural,0,0,1,1,2,0
"19,417",09/06/2019 12:00:00 AM,6:00:00 PM,Choque,CL 16 CON CR 18,PAPELSA,Urbana,0,0,0,0,0,0
"19,418",08/20/2019 12:00:00 AM,4:10:00 PM,Choque,RUTA 6205 KM 1 + 700,PAPELSA,Rural,0,0,0,0,0,0
"19,419",09/09/2019 12:00:00 AM,7:00:00 PM,Choque,HATILLO CISNEROS KM 16+ + 800,HOSPITAL,Rural,0,0,0,1,1,0
"19,420",09/11/2019 12:00:00 AM,5:00:00 PM,Volcamiento,KM 12 + 100 VEREDA TAMBORCITO,PAPELSA,Rural,0,0,0,1,1,0
"19,421",09/12/2019 12:00:00 AM,11:20:00 AM,Choque,FRENTE  TERPEL CR 21 13 11,PAPELSA,Urbana,0,0,0,1,1,0
"19,412",09/05/2019 12:00:00 AM,6:00:00 AM,Choque,CR 21 - CL 14 TERPEL,PAPELSA,Urbana,0,0,0,0,0,0
"19,413",09/09/2019 12:00:00 AM,5:45:00 PM,Choque,CR 21 CON CL 20 GLORIETA,PAPELSA,Urbana,0,0,0,0,0,0
"19,414",09/07/2019 12:00:00 AM,3:20:00 PM,Volcamiento,RUTA 6205 - KM 17 + 300,PAPELSA,Rural,0,0,1,1,2,0
"19,415",09/05/2019 12:00:00 AM,12:00:00 PM,Choque,CL 15 CR 15 26,PAPELSA,Urbana,0,0,0,0,0,0
"19,416",09/06/2019 12:00:00 AM,5:20:00 AM,Atropello,VEREDA HATILLO,PAPELSA,Rural,1,0,0,0,1,0
"19,409",08/16/2019 12:00:00 AM,6:00:00 PM,Choque,CR 15 CL 13 GANA,PAPELSA,Urbana,0,0,0,1,1,0
"19,410",09/04/2019 12:00:00 AM,3:45:00 PM,Volcamiento,VEREDA EL SALADO KM 2 +200,PAPELSA,Rural,0,0,1,0,1,0
"19,411",09/05/2019 12:00:00 AM,6:15:00 AM,Volcamiento,VERDA CORRIENTES MSVP,PAPELSA,Rural,0,0,1,1,2,0
"19,397",08/26/2019 12:00:00 AM,6:40:00 PM,Choque,KM 11 + 900 VIVERO EL LEON,PAPELSA,Rural,0,0,0,1,1,0
"19,398",08/25/2019 12:00:00 AM,6:30:00 PM,Choque,KM 21 + 000 HATILLO BELLO,PAPELSA,Rural,0,0,0,1,1,0
"19,399",08/25/2019 12:00:00 AM,8:40:00 AM,Atropello,KM 1 + 500  BELLO HATILLO,PAPELSA,Rural,1,0,0,0,1,0
"19,400",08/27/2019 12:00:00 AM,6:30:00 AM,Volcamiento,BARRIO SAN RAFAEL,PAPELSA,Rural,0,0,0,1,1,0
"19,401",09/01/2019 12:00:00 AM,2:00:00 PM,Volcamiento,RT 05 KM 14 + 800,PAPELSA,Rural,0,0,0,1,1,0
"19,402",08/29/2019 12:00:00 AM,12:10:00 PM,Volcamiento,VEREDA MONTAÑITA,PAPELSA,Rural,0,0,0,1,1,0
"19,403",08/29/2019 12:00:00 AM,7:45:00 AM,Volcamiento,VEREDA BUGA,PAPELSA,Rural,0,0,0,1,1,0
"19,404",08/27/2019 12:00:00 AM,11:00:00 AM,Volcamiento,VIA BARBOSA PORCE VEREDA LA HERRADURA,PAPELSA,Rural,0,0,0,0,0,0
"19,405",09/03/2019 12:00:00 AM,7:40:00 AM,Volcamiento,V ERDA AGUADAS,PAPELSA,Rural,0,0,0,1,1,0
"19,406",09/04/2019 12:00:00 AM,10:30:00 AM,Volcamiento,C L 13 CR 8,PAPELSA,Urbana,0,1,0,0,1,0
"19,407",09/01/2019 12:00:00 AM,12:30:00 PM,Volcamiento,KM 43,PAPELSA,Rural,0,0,1,1,2,0
"19,408",09/04/2019 12:00:00 AM,7:30:00 PM,Volcamiento,KM 0 + 600,PAPELSA,Rural,0,0,0,1,1,0
"19,396",08/27/2019 12:00:00 AM,6:30:00 AM,Choque,RUTA 2510 KM 19 + 800,PAPELSA,Rural,0,0,0,1,1,0
"19,385",08/15/2019 12:00:00 AM,5:30:00 PM,Choque,VIA COLEGIO YARUMITO (ANTIGUO),PARQUE PRINCIPAL,Rural,0,0,0,0,0,0
"19,386",08/15/2019 12:00:00 AM,5:00:00 AM,Volcamiento,VEREDA LA PLAYITA,PAPELSA,Rural,0,0,0,1,1,0
"19,387",08/09/2019 12:00:00 AM,5:30:00 PM,Volcamiento,RUTA 6205 ISAZA K 6 + 400,ESMERALDA,Rural,0,0,0,1,1,0
"19,388",08/19/2019 12:00:00 AM,12:00:00 PM,Volcamiento,VERDA LA HERRADORA,PAPELSA,Rural,0,0,0,1,1,0
"19,389",08/21/2019 12:00:00 AM,1:30:00 PM,Choque,PARCELACION PAPALITO,PAPELSA,Rural,0,0,0,0,0,0
"19,390",08/15/2019 12:00:00 AM,9:50:00 AM,Choque,D VIA BELLO HATILLO KM 22 + 400,PAPELSA,Rural,0,0,0,0,,0
"19,391",08/16/2019 12:00:00 AM,10:15:00 AM,Choque,KM 27 + 630 HTAILLO DON MATIAS,PAPELSA,Rural,0,0,0,0,0,0
"19,392",08/20/2019 12:00:00 AM,4:00:00 PM,Volcamiento,6205A KM 13 + 800 VIA BARBOSA CISNEROS,ESMERALDA,Rural,0,0,0,1,1,0
"19,393",08/21/2019 12:00:00 AM,2:00:00 PM,Volcamiento,VERDA EL LORO,PAPELSA,Rural,0,0,0,1,1,0
"19,394",08/19/2019 12:00:00 AM,5:30:00 PM,Choque,KM 6+500,PAPELSA,Rural,0,0,0,2,2,0
"19,395",08/14/2019 12:00:00 AM,1:10:00 PM,Choque,CR 21 CON CL  14 K 8 + 700,PAPELSA,Urbana,0,0,0,1,1,0
"19,384",08/20/2019 12:00:00 AM,7:30:00 AM,Atropello,VEREDA YARUMITO,PAPELSA,Rural,1,0,0,0,1,0
"19,382",08/11/2019 12:00:00 AM,12:30:00 PM,Volcamiento,KM 7 + 900,PAPELSA,Rural,0,0,1,0,1,0
"19,383",08/07/2019 12:00:00 AM,10:35:00 AM,Choque,CL 13 CR 20,PAPELSA,Urbana,0,0,0,0,0,0
"19,376",08/13/2019 12:00:00 AM,2:50:00 PM,Choque,K 21 + 000 PUERTO MULERO,ESMERALDA,Rural,0,0,0,1,1,0
"19,377",08/11/2019 12:00:00 AM,2:00:00 AM,Volcamiento,CR 21 BARRIO BARRANCAS ALTAS,PAPELSA,Rural,0,0,0,1,1,0
"19,378",08/10/2019 12:00:00 AM,12:30:00 PM,Choque,CR 21 CL 8 30 BARRIO 30 DE MAYO,PAPELSA,Urbana,0,0,1,0,1,0
"19,379",08/09/2019 12:00:00 AM,8:20:00 AM,Volcamiento,HATILLO SUPER CERDO,PAPELSA,Rural,0,0,0,1,1,0
"19,380",08/08/2019 12:00:00 AM,2:25:00 PM,Atropello,CL 20 CR 19 INDER,PAPELSA,Urbana,1,0,0,0,1,0
"19,381",08/04/2019 12:00:00 AM,10:30:00 AM,Volcamiento,VIA CONCEPCION,PAPELSA,Rural,0,0,1,0,1,0
"19,375",08/09/2019 12:00:00 AM,2:00:00 PM,Choque,CR 21 CL 11 PLAZA DE MERCADO,PAPELSA,Urbana,0,0,0,1,1,0
"19,374",05/18/2016 12:00:00 AM,10:20:00 AM,Volcamiento,RUTA 2510 VÍA BELLO - DON MATIAS KM 28+900 VEREDA LAS ESES,PAPELSA,Rural,0,0,18,0,18,0
"19,367",08/03/2019 12:00:00 AM,12:15:00 AM,Atropello,PR KM 3 + 600 VEREDA EL ECO,PAPELSA,Rural,1,0,0,0,1,0
"19,368",08/07/2019 12:00:00 AM,1:00:00 PM,Volcamiento,VEREDA EL PARAISO,PAPELSA,Rural,0,0,1,0,1,0
"19,369",08/06/2019 12:00:00 AM,2:30:00 PM,Atropello,KM 7 + 750 PLATANITO,PAPELSA,Rural,1,0,0,0,1,0
"19,370",08/07/2019 12:00:00 AM,2:00:00 PM,Volcamiento,PARCELACION YARUMITO,PAPELSA,Rural,0,0,1,0,1,0
"19,371",08/08/2019 12:00:00 AM,5:45:00 AM,Volcamiento,KM 8 + 500 GLORIETA DOBLE CALZADA,PAPELSA,Rural,0,0,0,1,1,0
"19,372",08/07/2019 12:00:00 AM,2:30:00 PM,Volcamiento,K 19 + 100 VIA BARBOSA PORCE,PAPELSA,Rural,0,0,0,1,1,0
"19,373",08/04/2019 12:00:00 AM,12:30:00 PM,Choque,VIA HATILLO DON MATIAS KM 33,PARQUE PRINCIPAL,Rural,0,0,0,0,0,0
"19,366",08/03/2019 12:00:00 AM,3:15:00 PM,Choque,K 6 + 300 MT VEREDA PLATANITO PARTE BAJA CRYOGAS,PAPELSA,Rural,0,0,1,1,2,0
"19,363",07/31/2019 12:00:00 AM,1:10:00 PM,Volcamiento,CR 58 AV  REGIONAL MEDELLIN,PAPELSA,Urbana,0,0,0,1,1,0
"19,364",08/04/2019 12:00:00 AM,8:50:00 AM,Choque,KM 0 HATILLO  21 320,PAPELSA,Rural,0,0,0,1,1,0
"19,365",08/04/2019 12:00:00 AM,2:00:00 AM,Choque,KM 9  DOBLE CALZADA ENTRADA VEREDA BUGA,PAPELSA,Rural,0,0,1,0,1,0
"19,358",07/27/2019 12:00:00 AM,3:25:00 PM,Choque,CR 15 11 43,PAPELSA,Urbana,0,0,0,0,0,0
"19,359",07/27/2019 12:00:00 AM,4:00:00 PM,Volcamiento,K 16 MOLINO VIEJO,PAPELSA,Rural,0,0,1,0,1,0
"19,361",07/29/2019 12:00:00 AM,7:20:00 PM,Choque,K 1 HATILLO DOBLE CALZADA,PAPELSA,Rural,0,0,0,1,1,0
"19,362",07/29/2019 12:00:00 AM,1:40:00 PM,Choque,VIA PLATANITO KM 6 + 100,PAPELSA,Rural,0,0,0,1,1,0
"19,355",07/25/2019 12:00:00 AM,4:40:00 PM,Volcamiento,HATILLO VIA PLATANITO,PAPELSA,Rural,0,0,1,1,2,0
"19,356",07/21/2019 12:00:00 AM,10:20:00 AM,Choque,HATILLO CISNEROS KM 7 + 700,ESMERALDA,Rural,0,0,0,0,0,0
"19,357",07/14/2019 12:00:00 AM,2:20:00 PM,Choque,VIA HATILLO DON  MATIAS KM 28 + 000,HOSPITAL,Rural,0,0,0,0,0,0
"19,353",04/29/2019 12:00:00 AM,3:00:00 AM,Atropello,VERED POPALITO VIA BARBOSA K 20 + 200,PAPELSA,Rural,1,0,0,0,1,0
"19,354",07/23/2019 12:00:00 AM,6:00:00 PM,Volcamiento,VEREDA LA TOLDA,PAPELSA,Rural,0,0,0,1,1,0
"19,341",07/18/2019 12:00:00 AM,12:30:00 PM,Volcamiento,VIA SANTO DOMINGO BARBOSA,PAPELSA,Rural,0,0,0,1,1,0
"19,342",07/21/2019 12:00:00 AM,6:00:00 PM,Volcamiento,VEREDA PRADERA,PAPELSA,Rural,0,0,1,1,2,0
"19,343",07/21/2019 12:00:00 AM,11:12:00 AM,Volcamiento,KM 17 PALITO DOBLE CALZADA,PAPELSA,Rural,0,0,0,1,1,0
"19,344",07/19/2019 12:00:00 AM,6:00:00 PM,Volcamiento,KM 4 + 300,PAPELSA,Rural,0,0,0,1,1,0
"19,345",07/19/2019 12:00:00 AM,4:20:00 PM,Volcamiento,KM 4 + 30,PAPELSA,Rural,0,0,0,1,1,0
"19,346",07/20/2019 12:00:00 AM,5:30:00 AM,Choque,RUTA 6205 PR 4 + 200,ESMERALDA,Rural,0,0,0,1,0,1
"19,347",07/22/2019 12:00:00 AM,4:20:00 AM,Volcamiento,TABLEMAX KM 70+500,PAPELSA,Rural,0,0,0,1,1,0
"19,348",07/21/2019 12:00:00 AM,6:20:00 AM,Atropello,TABLEMAC K 7 + 500,PAPELSA,Rural,1,0,0,0,1,0
"19,349",07/22/2019 12:00:00 AM,10:10:00 AM,Choque,K 2 + 300 METROS VIA BARBOSA LA CONCHA,PAPELSA,Rural,0,0,0,0,0,0
"19,351",07/22/2019 12:00:00 AM,11:40:00 AM,Volcamiento,CR 17 CON  CL 17,PAPELSA,Urbana,0,0,0,1,1,0
"19,352",07/20/2019 12:00:00 AM,1:25:00 PM,Choque,HATILLO CISNEROS KM 0 + 300,PAPELSA,Rural,0,0,0,1,1,0
"19,338",07/18/2019 12:00:00 AM,12:00:00 AM,Choque,CL  13 13 37 FRENTE AL RESTAURANTE DE LA NEGRA CELINA,PAPELSA,Urbana,0,0,0,0,0,0
"19,339",07/17/2019 12:00:00 AM,10:30:00 PM,Choque,KM  20 + 950 VIA HATILLO BELLO,ESMERALDA,Rural,0,0,0,0,0,0
"19,340",07/01/2019 12:00:00 AM,5:30:00 PM,Choque,BELLO HATILLO KM  21 + 550,ESMERALDA,Rural,0,0,0,0,0,0
"19,335",03/10/2016 12:00:00 AM,6:30:00 AM,Choque,CRA 17 N 7-49,PAPELSA,No Reportado,0,0,0,1,1,0
"19,334",07/07/2019 12:00:00 AM,3:30:00 PM,Choque,PARQUE DE LAS AGUAS,ESMERALDA,Rural,0,0,0,0,0,0
"19,336",07/13/2019 12:00:00 AM,8:10:00 PM,Choque,KM 23 + 680 HATILLO DON MATIAS,PAPELSA,Rural,0,0,0,0,0,0
"19,337",07/11/2019 12:00:00 AM,1:45:00 PM,Choque,DON MATIAS KM 27 + 600,ESMERALDA,Rural,0,0,0,1,1,0
"19,326",07/15/2019 12:00:00 AM,11:00:00 AM,Volcamiento,K 0  GLORIETA DEL HATILLO,PAPELSA,Rural,0,0,0,1,1,0
"19,327",07/13/2019 12:00:00 AM,12:50:00 PM,Caida Ocupante,K 0 + 000 VIA MEDELLIN,PAPELSA,Rural,0,0,1,0,1,0
"19,328",07/14/2019 12:00:00 AM,12:10:00 PM,Volcamiento,SECTOR LA U,PAPELSA,Rural,0,0,1,0,1,0
"19,329",07/13/2019 12:00:00 AM,6:00:00 PM,Choque,K 00 + 800 HATILLO,PAPELSA,Rural,0,0,0,0,0,0
"19,330",07/07/2019 12:00:00 AM,10:40:00 PM,Choque,DOBLE CALZADA KM 7 + 900,ESMERALDA,Rural,0,0,0,0,0,0
"19,331",07/09/2019 12:00:00 AM,6:00:00 AM,Choque,VIA HATILLO MATASANOS KM 30 + 900,HOSPITAL,Rural,0,0,0,0,0,0
"19,332",07/12/2019 12:00:00 AM,10:45:00 AM,Choque,VIA HATILLO DON  MATIAS KM 31 + 300,ESMERALDA,Rural,0,0,1,0,1,0
"19,333",07/16/2019 12:00:00 AM,5:25:00 AM,Choque,K 1 VEREDA JUAN DE ROJAS CERCA AL CAÑADUZAL,PAPELSA,Rural,0,0,1,0,1,0
"19,322",07/11/2019 12:00:00 AM,3:00:00 PM,Otro,CR 17 CL 09 HSVP,PAPELSA,Urbana,0,0,1,0,1,0
"19,323",07/11/2019 12:00:00 AM,11:30:00 AM,Volcamiento,CR 21 CL 14 HSVP,PAPELSA,Urbana,0,0,1,0,1,0
"19,324",07/15/2019 12:00:00 AM,5:40:00 AM,Volcamiento,CR 49 24 A 34 CERCA A SOLLA,PAPELSA,Urbana,0,0,0,1,1,0
"19,325",07/12/2019 12:00:00 AM,8:00:00 AM,Volcamiento,VEREDA LA CUESTA,PAPELSA,Rural,0,0,0,1,1,0
"19,318",07/03/2019 12:00:00 AM,7:00:00 AM,Choque,VIA HATILLO DON MATIAS KM 28 + 200,PAPELSA,Rural,0,0,0,0,0,0
"19,319",07/03/2019 12:00:00 AM,7:00:00 AM,Choque,VIA HATILLO DON MATIAS KM  28 + 200,PAPELSA,Rural,0,0,0,0,0,0
"19,320",07/08/2019 12:00:00 AM,7:00:00 AM,Choque,CR 17 CL 15 BARRIO CENTRO,PAPELSA,Urbana,0,0,0,0,0,0
"19,321",06/15/2019 12:00:00 AM,5:20:00 PM,Volcamiento,BARBOSA CISNEROS,ESMERALDA,Rural,0,0,0,1,1,0
"19,297",06/16/2019 12:00:00 AM,1:30:00 PM,Volcamiento,HSVPVEREDFA BUGA PR 7 + 900,PAPELSA,Rural,0,0,1,1,2,0
"19,298",06/30/2019 12:00:00 AM,11:30:00 AM,Caida Ocupante,K 23 PARQUE DE LAS AGUAS VEREDA FILO VERDE,ESMERALDA,Rural,0,0,1,0,1,0
"19,299",06/30/2019 12:00:00 AM,5:30:00 AM,Volcamiento,CORREGIMIENTOS SANTIADO K 39,PAPELSA,Rural,0,0,0,1,1,0
"19,300",06/30/2019 12:00:00 AM,1:15:00 PM,Choque,VEREDA DOS QUEBRADAS BARBOSA,PAPELSA,Rural,0,0,7,0,7,0
"19,301",06/27/2019 12:00:00 AM,1:10:00 PM,Choque,VIA BARBOSA LA CONCHA K 4 ANCIANATO,PAPELSA,Rural,0,0,0,0,0,0
"19,302",06/30/2019 12:00:00 AM,10:10:00 AM,Volcamiento,VEREDA CORRIENTES HSVP BARBOSA,HOSPITAL,Rural,0,0,0,1,1,0
"19,303",06/14/2019 12:00:00 AM,2:30:00 PM,Volcamiento,PR 5 + 100,PAPELSA,Rural,0,0,1,1,2,0
"19,304",06/23/2019 12:00:00 AM,1:00:00 PM,Volcamiento,PR 9 + 800,PAPELSA,Rural,0,0,1,0,1,0
"19,306",06/24/2019 12:00:00 AM,5:30:00 PM,Volcamiento,VEREDA LA CALDA,PAPELSA,Rural,0,0,0,1,1,0
"19,307",06/22/2019 12:00:00 AM,9:00:00 AM,Volcamiento,VEREDA LA CEJITA,PAPELSA,Rural,0,0,0,1,1,0
"19,308",06/24/2019 12:00:00 AM,10:45:00 PM,Volcamiento,PR 07 +  900 VEREDA LA BUGA,PAPELSA,Rural,0,0,1,1,2,0
"19,309",06/26/2019 12:00:00 AM,10:00:00 AM,Choque,KM 20 + 00 BELLO HATILLO,ESMERALDA,Rural,0,0,0,0,0,0
"19,310",06/30/2019 12:00:00 AM,12:50:00 PM,Choque,KM 30 + 00 DON MATIAS HATILLO,ESMERALDA,Rural,0,0,0,0,0,0
